Devedor,TaxaDesemprego,MensalidadesEmDia,Bolsista,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares2SemestreGrau
0,7.6,1,0,6,7,7,1.39666666666666e+16,1.39666666666666e+16
0,9.4,1,1,8,8,8,1414125.0,1414125.0
0,12.7,1,1,4,10,10,11.6,11.75
0,9.4,1,1,8,8,8,146625.0,146625.0
0,11.1,1,1,6,8,9,1.29933333333333e+16,1266875.0
0,10.8,1,0,5,8,10,12.2,12.8
0,11.1,1,0,5,7,7,12.2,11.8
0,7.6,1,0,6,8,6,1.13333333333333e+16,1.16666666666666e+16
0,12.4,1,0,6,8,15,1.38571428571428e+16,13.1
0,13.9,1,0,6,7,6,1.28571428571428e+16,1.33333333333333e+16
1,16.2,0,0,14,17,13,1.02142857142857e+16,1.13846153846153e+16
0,8.9,1,0,6,8,8,1.28571428571428e+16,12.6
0,7.6,1,0,5,7,6,14.4,13.2
0,10.8,1,0,6,6,6,1.48333333333333e+16,1.41666666666666e+16
0,15.5,1,1,6,14,9,1.43333333333333e+16,12.0
0,7.6,1,0,0,0,0,0.0,0.0
0,11.1,1,1,6,9,7,1.23333333333333e+16,1.26666666666666e+16
0,15.5,1,0,5,5,5,11.8,12.4
0,11.1,1,0,6,6,7,11.5,1.32857142857142e+16
0,9.4,1,0,5,8,7,12.6,12.2
0,16.2,1,0,7,7,9,1.35428571428571e+16,1422222222222220.0
0,12.7,1,1,6,7,6,1.36666666666666e+16,1.38333333333333e+16
0,8.9,1,0,6,6,8,11.5,1.22857142857142e+16
0,13.9,1,0,7,7,10,1.18285714285714e+16,129125.0
0,9.4,1,0,0,0,0,0.0,0.0
0,7.6,1,1,6,7,7,1.29666666666666e+16,1.29666666666666e+16
0,12.7,1,0,6,6,6,1.38333333333333e+16,1.36666666666666e+16
0,11.1,1,0,7,7,8,1.41257142857142e+16,1436875.0
0,15.5,1,0,6,17,21,1.26666666666666e+16,12.25
1,10.8,1,1,6,8,7,1.22857142857142e+16,1.41666666666666e+16
0,9.4,1,0,5,6,6,11.6,11.5
0,10.8,1,1,6,6,6,12.5,1.16666666666666e+16
0,8.9,1,0,7,11,11,1.34285714285714e+16,11.6
0,7.6,1,0,6,6,6,1.36666666666666e+16,13.5
0,12.4,1,0,6,6,6,12.5,1.21666666666666e+16
0,12.4,1,0,6,7,15,13.0,12.8
0,13.9,1,0,6,9,9,1.27833333333333e+16,1.28428571428571e+16
0,13.9,1,0,7,7,8,1.34571428571428e+16,15125.0
0,12.7,1,0,7,8,8,1344285714285710.0,1344285714285710.0
0,15.5,1,0,4,13,12,11.0,1.08333333333333e+16
0,15.5,1,1,6,6,7,1.13333333333333e+16,1.22857142857142e+16
0,16.2,1,1,7,8,8,1.22142857142857e+16,140625.0
0,11.1,1,1,6,6,6,1.41666666666666e+16,13.5
1,8.9,1,1,12,13,13,1.28461538461538e+16,1.26363636363636e+16
0,9.4,1,1,5,6,7,12.8,11.25
0,16.2,1,1,7,7,9,1.33714285714285e+16,1.36666666666666e+16
0,10.8,1,1,7,8,8,1.33857142857142e+16,133875.0
0,12.7,1,0,7,8,8,1.33285714285714e+16,1.33285714285714e+16
0,16.2,1,0,5,12,14,14.0,11.0
0,8.9,1,0,5,5,5,12.6,13.2
0,15.5,1,1,6,7,6,14.0,15.0
0,8.9,1,1,6,7,6,1.34285714285714e+16,1.26666666666666e+16
0,15.5,1,1,6,6,6,13.0,12.5
0,8.9,1,0,6,7,10,1.28333333333333e+16,1177777777777770.0
0,7.6,1,0,6,7,7,1.29166666666666e+16,1.29166666666666e+16
0,15.5,1,0,6,9,8,1.32857142857142e+16,13.8
0,10.8,1,1,5,6,5,14.6,13.8
0,12.4,1,1,6,6,6,14.0,1.36666666666666e+16
0,13.9,1,1,6,7,6,1.41428571428571e+16,15.0
0,10.8,1,0,6,8,6,1.16666666666666e+16,1.23333333333333e+16
0,9.4,1,0,8,9,9,143775.0,143775.0
0,13.9,1,0,7,8,9,12.5,1.30428571428571e+16
0,7.6,1,1,6,7,7,14.15,14.15
0,12.7,1,1,7,12,12,1.24714285714285e+16,1.24714285714285e+16
0,7.6,1,0,6,7,7,14.15,14.15
0,15.5,1,0,7,11,8,1.40722222222222e+16,140475.0
0,13.9,1,0,6,7,6,1.48571428571428e+16,1.46666666666666e+16
0,11.1,1,1,6,7,6,1.42857142857142e+16,1.31666666666666e+16
0,7.6,1,1,6,7,7,1.26333333333333e+16,1.26333333333333e+16
0,7.6,1,0,6,7,7,1.42333333333333e+16,1.42333333333333e+16
0,12.7,1,0,7,8,8,15.7,15.7
0,7.6,1,0,6,7,7,15.2,15.2
0,15.5,1,0,14,29,24,125625.0,1.28571428571428e+16
0,12.4,1,0,5,8,6,12.4,12.0
0,9.4,1,1,8,9,9,1378125.0,1378125.0
1,16.2,1,0,4,13,15,10.8,12.0
0,15.5,1,1,7,8,8,13.26,1428625.0
0,16.2,1,1,6,9,7,11875.0,1.44285714285714e+16
0,9.4,1,0,6,6,9,1.33333333333333e+16,13.2
0,13.9,1,0,6,7,9,1.44285714285714e+16,13.0
0,12.4,1,1,6,7,8,15.0,1.43333333333333e+16
0,12.7,1,0,7,9,8,1.51555555555555e+16,16.8
1,11.1,1,0,6,8,7,1.06666666666666e+16,1.18571428571428e+16
0,12.4,1,0,6,7,7,1.22857142857142e+16,12.0
0,7.6,1,0,6,6,8,1.26666666666666e+16,14.4
1,13.9,1,0,5,10,8,10875.0,12.4
0,9.4,1,1,5,5,8,12.8,11.6
0,13.9,1,0,0,0,0,0.0,0.0
0,10.8,1,0,6,6,8,1.26666666666666e+16,13.25
0,16.2,1,1,6,8,8,12.25,12.0
0,7.6,1,0,3,8,8,1.13333333333333e+16,12.2
0,16.2,1,1,7,9,12,1.35071428571428e+16,13.05
0,12.7,1,0,7,8,8,1.36142857142857e+16,1.36142857142857e+16
0,7.6,0,0,4,9,6,11.5,1.21666666666666e+16
0,8.9,1,0,6,7,7,1.23333333333333e+16,12.5
0,15.5,1,1,7,7,8,1.19714285714285e+16,144375.0
0,10.8,1,0,2,12,12,13.5,1.12857142857142e+16
0,11.1,1,0,6,8,7,1.21666666666666e+16,1.32857142857142e+16
0,12.7,1,0,0,0,0,0.0,0.0
0,10.8,1,0,6,6,6,1.16666666666666e+16,1.36666666666666e+16
0,15.5,1,1,5,7,6,13.4,1.28333333333333e+16
0,8.9,1,0,6,11,11,12.0,12.5
0,10.8,1,0,5,6,5,14.2,14.8
0,16.2,1,1,6,8,7,12125.0,1.44285714285714e+16
0,11.1,1,0,7,7,7,1.38571428571428e+16,1.32857142857142e+16
0,15.5,1,0,7,9,9,1.42833333333333e+16,1.31255555555555e+16
0,7.6,1,0,11,21,13,1.32727272727272e+16,13.0
0,8.9,1,0,6,6,7,1.46666666666666e+16,1.51428571428571e+16
0,15.5,1,1,7,10,10,1.51149999999999e+16,15092.0
0,16.2,1,0,6,13,7,15.0,1.31428571428571e+16
0,9.4,1,0,5,8,9,13.2,1.43333333333333e+16
0,10.8,1,1,7,8,8,1.45657142857142e+16,1.45657142857142e+16
0,12.4,1,0,6,7,11,1.37966666666666e+16,13775.0
0,12.7,1,0,6,6,6,1.48333333333333e+16,1.53333333333333e+16
0,12.4,1,0,6,6,6,1.28333333333333e+16,1.38333333333333e+16
0,10.8,1,1,7,8,8,1.49628571428571e+16,1.49628571428571e+16
0,11.1,1,0,4,8,8,12.0,11.2
0,16.2,1,0,7,8,9,12.4,12.8
0,16.2,1,0,6,7,6,1.55714285714285e+16,1.71666666666666e+16
0,12.7,1,0,7,8,8,1.37142857142857e+16,1.37142857142857e+16
0,13.9,1,0,6,9,9,1.31428571428571e+16,1.21666666666666e+16
0,11.1,1,0,6,7,8,15.0,11.0
0,13.9,1,1,11,12,14,12.0,12.75
0,9.4,1,0,0,0,0,0.0,0.0
0,15.5,1,0,6,6,6,1.51666666666666e+16,1.41666666666666e+16
0,16.2,1,0,7,7,11,1.36428571428571e+16,1.47727272727272e+16
0,9.4,1,0,6,8,7,1.26666666666666e+16,1.27142857142857e+16
0,12.4,1,1,5,8,9,10.8,10.5
0,16.2,1,1,6,9,11,14.25,1.30636363636363e+16
0,9.4,1,1,4,10,9,12.25,1.23333333333333e+16
0,9.4,1,1,8,8,8,1340375.0,1340375.0
0,9.4,1,1,6,15,9,1.13333333333333e+16,1.26666666666666e+16
0,13.9,1,1,0,0,0,0.0,0.0
0,15.5,1,0,7,11,22,1.12944444444444e+16,12.6
0,15.5,1,0,5,8,11,11.2,12.5
0,16.2,1,0,5,7,6,13.2,11.8
0,12.7,1,0,7,8,8,13.1,13.1
0,9.4,1,0,6,6,6,13.5,1.31666666666666e+16
1,12.4,1,0,6,7,6,1.52857142857142e+16,1.51666666666666e+16
0,8.9,1,0,6,11,10,1.34333333333333e+16,13.6
0,11.1,1,0,6,6,6,1.46666666666666e+16,13.5
0,12.7,1,0,6,9,12,1.46666666666666e+16,1.46666666666666e+16
0,12.7,1,0,7,8,8,1.27428571428571e+16,1.27428571428571e+16
0,13.9,1,0,7,9,9,11975.0,1312857142857140.0
0,10.8,1,1,7,8,8,1.49357142857142e+16,1.49357142857142e+16
0,12.4,1,0,5,9,6,1.33333333333333e+16,13.0
0,16.2,1,0,6,6,8,1.18333333333333e+16,10.75
0,11.1,1,0,0,0,0,0.0,0.0
0,12.4,1,1,0,0,0,0.0,0.0
0,13.9,1,0,6,10,8,13.0,12.2
0,11.1,1,1,7,7,8,1.34628571428571e+16,1390625.0
0,8.9,1,0,6,6,7,1.23333333333333e+16,1.36666666666666e+16
0,10.8,1,0,5,5,6,13.6,13.25
0,12.7,1,0,7,7,6,1.28571428571428e+16,1.31666666666666e+16
0,9.4,1,1,6,8,7,1.33333333333333e+16,12.8
0,12.4,1,0,6,8,8,1.21666666666666e+16,1.44285714285714e+16
0,11.1,1,0,6,7,6,1.33333333333333e+16,12.75
0,15.5,1,0,17,36,15,1.30588235294117e+16,1.23076923076923e+16
0,13.9,1,0,10,14,13,12.4,11.8
0,15.5,1,0,5,5,5,11.0,13.4
0,11.1,1,1,6,8,8,13625.0,1.44285714285714e+16
0,7.6,1,0,5,9,11,10.8,11.0
0,15.5,1,0,6,8,8,1.28333333333333e+16,1.33333333333333e+16
0,11.1,1,0,6,8,7,15125.0,1.34285714285714e+16
0,10.8,1,0,5,10,8,11.4,11.0
0,9.4,1,0,4,12,9,12.25,11.0
0,8.9,1,1,5,5,5,13.0,14.2
0,13.9,1,1,6,7,6,1.38571428571428e+16,14.0
0,12.4,1,0,6,7,8,1.33916666666666e+16,124875.0
0,10.8,1,0,4,7,5,14.5,14.6
0,12.4,1,0,6,7,6,1.21666666666666e+16,1.21666666666666e+16
0,16.2,1,0,6,7,8,1.37142857142857e+16,1.47142857142857e+16
0,12.7,1,0,6,9,10,1.01666666666666e+16,10.5
0,12.7,1,1,0,0,0,0.0,0.0
0,12.4,1,0,5,15,15,1.33333333333333e+16,12.4
0,12.4,1,1,6,7,6,1.35714285714285e+16,1.43333333333333e+16
0,11.1,1,1,6,6,7,1.28333333333333e+16,1.11666666666666e+16
0,15.5,1,0,18,22,13,1.16666666666666e+16,11.5
0,7.6,1,0,4,6,5,13.0,13.0
0,12.4,1,0,7,8,12,1212142857142850.0,1150625.0
0,8.9,1,1,9,15,15,1422222222222220.0,13.75
0,12.4,1,0,5,7,7,1.21666666666666e+16,1.52857142857142e+16
0,12.4,1,0,6,6,6,1.26666666666666e+16,11.5
0,12.7,1,0,7,8,8,1.36142857142857e+16,1.36142857142857e+16
0,16.2,1,0,12,32,15,1.28571428571428e+16,14.3
0,7.6,1,0,4,7,5,14.0,14.2
0,12.7,1,1,4,8,6,14.75,11.8
0,11.1,1,0,6,8,7,13625.0,1.42857142857142e+16
0,7.6,1,0,0,0,0,0.0,0.0
0,16.2,1,0,6,8,10,15125.0,14.6
0,12.4,1,0,3,9,6,1.03333333333333e+16,12.8
0,8.9,1,0,6,6,6,1.38333333333333e+16,14.5
0,12.4,1,0,6,7,8,14.0,1.36666666666666e+16
0,9.4,1,1,0,0,0,0.0,0.0
0,12.7,1,1,4,7,7,14.25,14.75
0,12.4,1,1,6,7,8,13.5,12.5
0,16.2,1,1,5,8,10,1.26666666666666e+16,1.28571428571428e+16
0,12.4,1,1,6,6,6,1.51666666666666e+16,1.23333333333333e+16
0,12.4,1,0,6,6,8,14.5,1.13333333333333e+16
1,12.7,0,0,0,0,0,0.0,0.0
0,13.9,1,1,5,8,7,12.75,11.5
0,13.9,1,0,6,7,7,1.44285714285714e+16,1.45714285714285e+16
0,16.2,1,0,7,9,10,1.24928571428571e+16,117125.0
0,7.6,1,0,5,7,6,11.2,12.8
0,10.8,1,0,7,8,8,1.58857142857142e+16,1.58857142857142e+16
0,9.4,0,0,6,6,6,14.0,1.41666666666666e+16
0,7.6,1,0,0,0,0,0.0,0.0
0,7.6,1,0,5,9,10,11.8,1.06666666666666e+16
0,7.6,1,0,8,19,16,11625.0,1.11818181818181e+16
0,9.4,1,0,15,16,14,10.8,1.13571428571428e+16
0,8.9,0,1,11,15,16,1.25454545454545e+16,1.26666666666666e+16
0,13.9,1,0,6,9,11,1477777777777770.0,12.2
0,9.4,1,1,5,5,7,11.4,11.6
0,10.8,1,1,4,12,10,11.5,12.6
0,8.9,1,1,5,5,5,16.0,16.0
0,9.4,1,0,5,10,10,13.0,12.6
0,15.5,1,0,13,27,18,1.37142857142857e+16,1.20833333333333e+16
0,16.2,1,0,6,8,14,18875.0,1.76923076923076e+16
0,16.2,1,0,2,12,10,15.0,10.0
0,12.7,1,0,5,9,8,12.6,12.0
0,16.2,1,0,6,8,10,14.5,15.3
0,11.1,1,0,6,6,6,14.5,13.5
0,12.4,1,0,5,5,5,11.6,13.2
0,15.5,1,0,6,6,7,1.43333333333333e+16,15.0
0,7.6,1,1,20,23,23,13.5,13.5
0,12.4,1,0,7,7,11,1.24442857142857e+16,1.13471428571428e+16
0,12.4,1,1,6,6,6,1.26666666666666e+16,12.4
0,10.8,1,0,5,5,6,13.2,1.48333333333333e+16
0,8.9,1,0,10,20,14,12.7,1.21818181818181e+16
0,15.5,1,0,5,6,5,1.48333333333333e+16,14.8
0,8.9,1,1,6,7,6,1.47142857142857e+16,12.5
0,13.9,1,0,6,10,11,15.0,12.5
1,16.2,1,1,6,6,6,1.26666666666666e+16,14.0
0,7.6,1,0,6,7,6,1.31666666666666e+16,1.36666666666666e+16
0,10.8,1,1,0,0,0,0.0,0.0
0,9.4,1,0,6,6,6,13.0,12.5
0,12.4,1,0,6,7,16,1.33333333333333e+16,13375.0
0,11.1,1,0,3,13,6,1.23333333333333e+16,1.33333333333333e+16
0,8.9,1,0,20,23,18,1.31818181818181e+16,1.16428571428571e+16
0,12.4,1,1,6,7,9,1.25133333333333e+16,1.30714285714285e+16
0,12.7,1,1,7,8,8,1.35857142857142e+16,1.35857142857142e+16
0,12.7,1,0,7,9,10,1.11555555555555e+16,11425.0
0,13.9,1,1,6,9,7,1.18571428571428e+16,12.0
0,9.4,1,1,0,0,0,0.0,0.0
0,15.5,1,0,14,14,13,14.0,1.36153846153846e+16
0,11.1,1,0,7,8,8,1.31985714285714e+16,130625.0
0,12.4,1,0,6,10,12,13.5,12.0
0,9.4,1,1,6,7,9,1.21666666666666e+16,12.0
0,12.7,1,1,7,8,8,1.22142857142857e+16,1.22142857142857e+16
0,13.9,1,1,6,8,6,1.26666666666666e+16,13.0
0,8.9,1,1,6,7,6,1.22857142857142e+16,13.5
0,12.4,1,1,6,7,6,13.0,13.0
0,8.9,1,0,6,8,6,1.21428571428571e+16,1.11666666666666e+16
0,11.1,1,1,7,8,9,1.38757142857142e+16,1.30857142857142e+16
0,15.5,1,0,6,13,12,1.31538461538461e+16,11.0
0,11.1,1,1,7,7,8,1444142857142850.0,1365625.0
0,12.4,1,0,6,6,7,1.51666666666666e+16,1.42857142857142e+16
0,10.8,1,1,5,5,12,11.6,12625.0
1,16.2,1,0,6,6,6,1.16666666666666e+16,1.23333333333333e+16
0,16.2,1,1,6,8,10,12625.0,13.2
0,9.4,1,1,3,14,7,1.26666666666666e+16,11.0
0,12.4,1,1,6,7,8,1.18571428571428e+16,1.31428571428571e+16
0,12.4,1,0,6,7,6,1.47142857142857e+16,1.58333333333333e+16
1,8.9,1,0,6,6,9,13.5,13.0
0,10.8,1,1,4,7,5,11.5,12.4
0,15.5,1,1,7,7,8,1.34285714285714e+16,14.75
0,12.4,1,0,6,6,7,16.0,1.43333333333333e+16
0,10.8,1,0,6,6,6,1.38333333333333e+16,1.18333333333333e+16
0,9.4,1,0,8,9,9,132325.0,132325.0
0,9.4,1,1,6,6,6,14.0,1.41666666666666e+16
0,13.9,1,0,15,16,13,1.33333333333333e+16,1.22727272727272e+16
0,12.7,1,0,6,6,6,12.5,11.5
0,11.1,1,0,4,10,6,12.0,11.4
0,7.6,1,0,6,7,8,13.5,12.6
0,9.4,1,0,8,8,8,1307375.0,1307375.0
0,10.8,1,1,6,6,6,14.0,1.33333333333333e+16
0,11.1,1,0,6,7,7,1.23333333333333e+16,1.34285714285714e+16
0,12.4,1,1,7,7,9,1.34642857142857e+16,1.47888888888888e+16
0,16.2,1,1,6,6,6,1.36666666666666e+16,1.46666666666666e+16
1,9.4,1,0,8,9,9,144025.0,144025.0
0,11.1,1,0,7,9,8,1546875.0,163875.0
1,12.7,1,0,6,8,6,12625.0,1.41666666666666e+16
0,7.6,1,0,6,7,7,1.49833333333333e+16,1.49833333333333e+16
0,11.1,1,1,6,6,6,15.0,13.0
0,12.7,1,0,9,9,7,1588888888888880.0,1.41428571428571e+16
0,7.6,1,0,6,7,7,1.39833333333333e+16,1.39833333333333e+16
0,10.8,1,0,6,6,6,13.0,1.28333333333333e+16
0,10.8,1,1,6,6,6,1.36666666666666e+16,13.0
0,7.6,1,0,5,5,5,14.4,15.4
0,7.6,1,0,6,6,7,1.41666666666666e+16,1.36666666666666e+16
0,7.6,1,0,5,8,7,12.2,12.0
0,10.8,1,0,9,9,18,1088888888888880.0,1.16153846153846e+16
0,16.2,1,1,6,6,6,1.26666666666666e+16,1.21666666666666e+16
0,12.4,1,0,6,7,7,1.22857142857142e+16,1.28333333333333e+16
0,9.4,1,0,3,12,8,14.0,12.0
0,12.7,1,0,5,7,10,14.2,12.2
0,9.4,1,0,6,6,8,11.0,12.75
0,13.9,1,0,6,9,9,1.23857142857142e+16,1.37555555555555e+16
0,9.4,1,0,4,12,7,14.75,12.25
0,12.7,1,0,5,6,6,1.61666666666666e+16,1.58333333333333e+16
0,12.4,1,1,5,7,7,11.0,12.8
0,13.9,1,1,6,6,7,1.48333333333333e+16,1.25714285714285e+16
0,12.4,1,1,6,6,6,12.0,1.18333333333333e+16
1,8.9,1,1,11,13,11,1.27272727272727e+16,12.6
0,12.7,1,0,6,6,6,1.23333333333333e+16,12.0
0,16.2,1,0,7,7,9,1.48428571428571e+16,1438888888888880.0
0,9.4,1,0,8,9,9,1255375.0,1255375.0
0,10.8,1,0,7,8,8,1.26657142857142e+16,1.26657142857142e+16
0,12.4,1,0,0,0,0,0.0,0.0
0,11.1,1,0,5,5,6,13.4,12.2
0,11.1,1,0,17,21,20,1.2578947368421e+16,1.21176470588235e+16
0,13.9,1,1,6,8,8,12.0,11.5
0,15.5,1,0,5,7,11,12.8,1.38333333333333e+16
0,15.5,1,1,6,7,8,1.31428571428571e+16,1.41666666666666e+16
0,10.8,1,0,7,11,11,1.38671428571428e+16,1.38671428571428e+16
0,12.7,1,0,6,11,11,12675.0,12675.0
0,13.9,1,0,0,0,0,0.0,0.0
0,9.4,1,0,5,7,6,14.2,1.41666666666666e+16
0,12.4,1,0,5,6,6,14.0,1.41666666666666e+16
0,10.8,1,0,6,6,8,1.38333333333333e+16,13125.0
0,10.8,1,0,5,5,6,13.8,1.36666666666666e+16
0,10.8,1,1,4,7,10,13.75,1.15555555555555e+16
0,9.4,1,0,5,6,7,1.38333333333333e+16,15.4
0,8.9,1,0,5,5,5,15.8,16.8
0,7.6,1,0,12,26,26,1252608695652170.0,1252608695652170.0
0,7.6,1,0,3,8,8,13.0,1.06666666666666e+16
0,16.2,1,0,5,8,10,11.6,13.5
0,8.9,1,1,5,6,8,11.8,11.6
0,12.4,1,0,6,7,6,16.0,1.51666666666666e+16
0,16.2,1,1,6,6,6,1.26666666666666e+16,11.5
0,12.7,1,0,7,8,8,13.4,13.4
0,7.6,1,0,4,7,5,11.75,13.4
0,10.8,1,0,6,6,8,1.26666666666666e+16,14125.0
0,11.1,1,0,5,7,6,14.0,1.56666666666666e+16
0,13.9,1,0,6,10,12,12.0,12.8
0,11.1,1,1,5,9,9,1.3336e+16,1.32071428571428e+16
0,11.1,1,0,7,9,8,1.46666666666666e+16,14.0
0,10.8,1,0,7,8,8,1.41157142857142e+16,1.41157142857142e+16
0,12.4,1,1,6,7,10,1.48571428571428e+16,1311111111111110.0
0,8.9,1,1,6,7,10,1.38333333333333e+16,1.37142857142857e+16
0,10.8,1,1,6,15,15,12415.0,12415.0
0,16.2,1,0,5,14,7,1.44285714285714e+16,1.34285714285714e+16
0,10.8,1,1,7,8,8,1.43128571428571e+16,1.43128571428571e+16
0,9.4,1,0,4,9,6,12.0,13.4
0,11.1,1,0,6,7,7,1.38333333333333e+16,1.37142857142857e+16
0,11.1,1,0,6,6,7,1.21666666666666e+16,1.21428571428571e+16
0,12.4,1,1,5,7,7,13.2,13.6
1,7.6,1,0,6,7,7,15.4,15.4
0,13.9,1,1,7,7,8,1.33857142857142e+16,15925.0
0,13.9,1,0,5,11,8,1.13333333333333e+16,12.0
0,10.8,1,1,4,7,5,14.5,13.6
0,10.8,1,1,6,6,8,1.41666666666666e+16,12375.0
0,7.6,1,0,6,7,8,1.28333333333333e+16,12.0
0,10.8,1,0,6,7,6,1.33333333333333e+16,14.5
0,11.1,1,1,6,7,7,1.36666666666666e+16,1.45714285714285e+16
0,7.6,1,0,6,7,8,1.34285714285714e+16,1.31428571428571e+16
0,15.5,1,1,6,8,6,1.41428571428571e+16,13.5
0,10.8,1,1,10,12,10,13.8,12.8
0,15.5,1,0,15,23,17,1.17333333333333e+16,1188888888888880.0
0,7.6,1,0,10,16,7,11.8,1.32857142857142e+16
0,9.4,1,0,8,8,8,13.11,13.11
0,12.7,1,0,7,8,8,1.44142857142857e+16,1.44142857142857e+16
0,15.5,1,0,5,8,7,1.23333333333333e+16,12.2
0,12.7,1,1,7,9,8,14.1,133125.0
0,9.4,1,0,8,8,8,13045.0,13045.0
0,9.4,1,1,8,8,8,142525.0,142525.0
0,10.8,1,0,7,8,8,1.50757142857142e+16,1.50757142857142e+16
0,15.5,1,0,17,28,22,13.15,1.32142857142857e+16
0,13.9,1,1,5,9,7,1.23333333333333e+16,11.8
0,16.2,1,1,7,8,10,1.37785714285714e+16,1.31222222222222e+16
0,13.9,1,1,6,8,11,1.35714285714285e+16,12375.0
0,9.4,1,0,11,14,7,12.75,1.34285714285714e+16
0,11.1,1,0,6,7,8,1.48571428571428e+16,1.41428571428571e+16
0,12.7,1,0,8,13,8,12.0,1.15714285714285e+16
1,12.7,0,1,0,0,0,0.0,0.0
0,13.9,1,0,7,8,8,1.28285714285714e+16,126875.0
0,8.9,1,0,6,6,8,1.33333333333333e+16,14.0
0,9.4,1,1,14,20,20,1.30728571428571e+16,1.30728571428571e+16
0,12.4,1,0,6,6,6,15.5,16.0
0,13.9,1,1,6,7,6,1.47142857142857e+16,1.51666666666666e+16
0,13.9,1,0,6,7,6,1.67142857142857e+16,1.53333333333333e+16
0,12.4,1,1,6,9,7,1.08571428571428e+16,1.16666666666666e+16
0,12.4,1,0,6,8,11,1.16583333333333e+16,1.24166666666666e+16
0,9.4,1,1,5,8,7,11.6,12.0
0,12.4,1,1,6,6,8,1.21666666666666e+16,1.26666666666666e+16
0,12.7,1,1,6,6,6,12.5,1.28333333333333e+16
0,11.1,1,0,7,7,8,13.19,1423125.0
1,10.8,1,1,3,11,9,11.0,11.25
0,13.9,1,0,0,0,0,0.0,0.0
0,15.5,1,1,5,11,10,11.6,1.17142857142857e+16
0,7.6,1,0,6,7,7,1.42666666666666e+16,1.42666666666666e+16
0,7.6,1,0,9,11,7,1.26666666666666e+16,1.24285714285714e+16
0,12.7,1,0,7,11,11,1.27714285714285e+16,1.27714285714285e+16
0,13.9,1,1,6,6,7,15.5,1.35714285714285e+16
0,8.9,1,1,6,6,10,1.33333333333333e+16,13.4
0,16.2,1,1,4,13,14,1.23333333333333e+16,10.0
0,8.9,1,0,5,8,9,12.6,11.6
0,13.9,1,0,6,7,10,1.48571428571428e+16,13.6
0,7.6,1,0,12,17,13,1.19166666666666e+16,1.31818181818181e+16
0,8.9,1,0,6,6,6,17.0,15.5
0,15.5,1,0,19,24,13,1.22105263157894e+16,1.13846153846153e+16
0,13.9,1,1,6,8,9,13.0,1.28571428571428e+16
0,12.4,1,0,6,7,9,1.35714285714285e+16,1.27142857142857e+16
0,13.9,1,0,4,8,6,14.4,13.0
1,8.9,1,0,6,6,6,1.43333333333333e+16,1.41666666666666e+16
1,8.9,1,0,11,21,14,1.19090909090909e+16,1.07272727272727e+16
0,13.9,1,0,6,8,8,1.37142857142857e+16,14375.0
0,11.1,1,0,6,6,6,15.0,1.33333333333333e+16
0,12.7,1,0,5,7,6,13.4,12.8
1,13.9,1,0,4,13,8,11.25,13.75
0,7.6,1,0,5,5,7,12.6,11.6
0,10.8,1,0,6,8,6,1.26666666666666e+16,1.18333333333333e+16
1,12.4,1,0,21,23,19,1.23333333333333e+16,1.21052631578947e+16
0,7.6,1,0,5,5,5,16.4,16.6
0,13.9,1,0,6,10,6,12.75,14.75
0,7.6,1,0,5,5,5,14.8,14.4
0,11.1,1,0,17,22,18,1036842105263150.0,11.5
0,10.8,1,0,13,21,22,1.26923076923076e+16,1.23846153846153e+16
0,12.4,1,1,5,8,10,12.2,11.25
0,8.9,1,1,6,7,8,1.23333333333333e+16,11.5
0,15.5,1,0,13,13,15,1.43076923076923e+16,1523076923076920.0
0,12.7,1,0,11,13,8,1.44545454545454e+16,13.5
0,7.6,1,0,5,6,5,11.0,13.2
0,15.5,1,1,6,8,6,1.31428571428571e+16,1.28333333333333e+16
0,16.2,1,1,6,8,7,13.75,1.18571428571428e+16
0,8.9,1,1,6,6,9,14.0,13.8
0,7.6,1,0,8,13,9,13.75,12.5
0,8.9,1,1,6,6,8,1.31666666666666e+16,1.24285714285714e+16
0,7.6,1,0,6,7,7,1.26666666666666e+16,13.0
0,10.8,1,0,6,7,7,1.13333333333333e+16,10.5
0,13.9,1,0,7,8,8,136125.0,14575.0
0,12.7,1,0,7,8,8,1.24142857142857e+16,1.24142857142857e+16
0,9.4,1,0,0,0,0,0.0,0.0
0,12.7,1,0,7,10,8,11.0,13125.0
0,8.9,1,1,6,6,6,14.0,13.5
0,10.8,1,0,6,7,7,12.5,12.5
0,10.8,1,1,6,8,9,1.13333333333333e+16,1.13333333333333e+16
0,7.6,1,1,6,7,7,1.40666666666666e+16,1.40666666666666e+16
0,7.6,1,0,8,14,10,1.35555555555555e+16,1.35714285714285e+16
0,9.4,1,0,8,8,8,1327625.0,1327625.0
0,7.6,1,0,6,8,8,14375.0,14.75
0,16.2,1,0,12,19,10,1.34166666666666e+16,14.5
0,11.1,1,0,6,9,9,1297166666666660.0,1.23214285714285e+16
0,12.4,1,1,0,0,0,0.0,0.0
0,12.7,1,1,7,9,9,1.27571428571428e+16,1.27571428571428e+16
0,16.2,1,1,6,6,6,14.5,1.46666666666666e+16
1,12.4,1,0,6,6,7,1.38333333333333e+16,1.45714285714285e+16
0,7.6,1,0,4,8,7,11.25,10.4
